Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","165","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","109","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","138","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","255","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","258","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","466","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","274","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","470","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","303","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","132","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","117","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","485","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","485","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","62","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","12","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","66","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","14095","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","10010","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","118","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","108","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","160","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","13","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","28","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","39","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","80","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1474","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","177","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1501","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","762","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","160","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","740","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","20728","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1567","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","21116","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","821","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","294","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","20045","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","504","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","19955","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","654","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","217","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","846","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","196","Chypre","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1630","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","90","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1718","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","12","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","113","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","118","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","136","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","135","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","51","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","52","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","64","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","73","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","284","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","322","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","156","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","155","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1451","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1709","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","144","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","161","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","609","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","303","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","331","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","331","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1622","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","189","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","1555","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","22298","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","128","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","18618","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5611","Importations - Quantité","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5142","Nourriture","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","75","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","5511","Production","S2734","Viande de Volailles","2018","2018","Milliers de tonnes","4543","I","Valeur imputée"
