Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","056","Belgique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11316.836","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","367.313","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11260.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","63.068","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","749.761","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11263.015","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","23.77","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3480.986","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2352.416","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","206859.578","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","425.994","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","7245.975","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","19275.498","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10903.327","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","558.394","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","15624.584","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","23711.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","36113.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","18083.879","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1433546.767","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","7435.927","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","626.688","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1401889.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","23594.471","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1197.881","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Colombie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","47625.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","174","Comores","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","746.232","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","178","Congo","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5186.824","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Costa Rica","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4945.205","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","384","Côte d'Ivoire","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","24213.622","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Croatie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4223.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Cuba","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11342.012","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","531","Curaçao","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","170.739","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Danemark","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5706.857","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","262","Djibouti","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1023.261","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","212","Dominique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","70.075","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","818","Égypte","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","99784.03","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","222","El Salvador","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6250.51","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","784","Émirats arabes unis","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8994.263","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Équateur","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","16439.585","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","232","Érythrée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3365.287","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","724","Espagne","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","46473.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Estonie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1315.926","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","748","Eswatini","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1142.524","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","327210.198","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","231","Éthiopie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","105293.228","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","145109.157","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","242","Fidji","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","918.371","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","246","Finlande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5495.219","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","250","France","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","63989.319","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","266","Gabon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2086.206","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Gambie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2317.206","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","268","Géorgie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3771.11","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","288","Ghana","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","29554.303","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","292","Gibraltar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","32.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","300","Grèce","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10749.742","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","308","Grenade","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","119.966","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","304","Groenland","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","55.916","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","312","Guadeloupe","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","397.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","316","Guam","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","168.346","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","320","Guatemala","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","16291.004","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","324","Guinée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11930.985","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1398.927","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1834.552","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","759.087","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","262.813","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10713.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9460.798","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9815.104","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","83.45","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","62.255","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17.546","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3.508","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Îles Féroé","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","49.5","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","51.133","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","584","Îles Marshall","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","48.329","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","090","Îles Salomon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","628.102","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","38.246","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","102.316","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","29.739","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","12.06","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1338636.34","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","360","Indonésie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","261850.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","83306.231","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","368","Iraq","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","38697.943","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","372","Irlande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4715.788","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","352","Islande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","335.675","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","376","Israël","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8159.009","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","380","Italie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","60118.626","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","388","Jamaïque","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2802.695","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","392","Japon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","126993.857","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9964.656","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","18078.553","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","47894.67","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6018.299","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","118.513","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4048.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2143.872","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1973.476","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6258.619","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4706.097","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6282.196","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","37.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2933.673","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","583.351","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2110.196","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","25501.941","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","31526.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17405.624","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","454.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","18700.106","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","467.705","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","35107.264","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","380.345","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1293.911","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4051.89","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","260.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","121519.221","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","109.925","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","37.071","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3029.555","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","633.264","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","27696.493","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","51892.349","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2323.352","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11.437","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","27861.186","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6389.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","20921.743","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","188666.931","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1.861","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5236.59","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","283.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4668.081","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4398.07","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","38748.299","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","31453.574","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","213524.84","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4593.848","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4026.336","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8899.169","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6266.615","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17124.505","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","31132.779","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","104875.266","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","38532.113","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","258","Polynésie française","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","293.541","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","630","Porto Rico","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3432.74","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","620","Portugal","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10332.753","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","634","Qatar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2595.166","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","18964.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","République centrafricaine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4904.177","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","51309.984","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3225.123","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","81430.977","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6891.363","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10527.592","X","Ciffre de sources internationales",""
