Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","8879.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10232.753","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","044","Bahamas","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","404.557","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","048","Bahreïn","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1494.188","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","050","Bangladesh","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","165516.222","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","052","Barbade","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","280.18","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","112","Bélarus","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","9673.971","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","056","Belgique","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","11510.568","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","389.095","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","12290.444","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","63.812","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","767.459","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","11777.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","25.57","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3360.711","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2499.702","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","211782.878","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","438.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","7052.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","20951.639","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","11874.838","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","577.03","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","16207.746","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","25782.341","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","37522.584","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","19039.485","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1453801.543","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","7496.122","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","663.653","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1421864.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","23777.737","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1228.836","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Colombie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","50187.406","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","174","Comores","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","790.986","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","178","Congo","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5570.733","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Costa Rica","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5084.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","384","Côte d'Ivoire","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","26147.551","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Croatie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4129.752","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Cuba","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","11316.697","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","531","Curaçao","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","193.107","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Danemark","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5795.878","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","262","Djibouti","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1073.994","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","212","Dominique","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","71.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","818","Égypte","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","105618.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","222","El Salvador","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6280.217","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","784","Émirats arabes unis","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","9211.657","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Équateur","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","17343.74","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","232","Érythrée","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3498.818","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","724","Espagne","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","47131.372","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Estonie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1327.039","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","748","Eswatini","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1169.613","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","334319.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","231","Éthiopie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","114120.594","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","145742.286","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","242","Fidji","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","918.465","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","246","Finlande","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5521.537","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","250","France","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","64399.759","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","266","Gabon","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2242.785","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Gambie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2508.883","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","268","Géorgie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3770.811","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","288","Ghana","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","31522.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","292","Gibraltar","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","32.685","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","300","Grèce","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10574.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","308","Grenade","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","122.724","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","304","Groenland","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","55.931","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","312","Guadeloupe","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","395.485","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","316","Guam","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","168.624","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","320","Guatemala","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","17106.338","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","324","Guinée","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","12877.539","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1553.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1970.457","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","798.753","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","284.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","11160.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","9958.829","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","9771.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","83.933","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","66.134","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","17.11","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3.71","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Îles Féroé","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","51.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","49.858","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","584","Îles Marshall","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","44.728","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","090","Îles Salomon","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","674.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","43.08","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","100.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","30.61","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","11.714","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1383112.05","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","360","Indonésie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","269582.878","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","86564.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","368","Iraq","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","41563.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","372","Irlande","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4896.019","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","352","Islande","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","360.774","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","376","Israël","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","8607.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","380","Italie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","59727.932","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","388","Jamaïque","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2813.773","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","392","Japon","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","125791.677","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10698.683","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","18754.258","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","50951.45","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6323.643","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","124.241","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4441.1","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2225.702","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1916.555","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5781.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4985.289","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6569.088","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","38.482","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2849.083","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","619.973","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2114.176","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","27533.134","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","32804.02","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","18867.337","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","504.508","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","20567.424","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","503.635","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","36304.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","372.245","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1296.279","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4383.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","294.489","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","125085.311","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","111.379","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","37.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3232.43","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","630.396","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4.505","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","30285.595","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","53040.212","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2446.644","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","12.132","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","28832.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6663.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","23443.393","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","203304.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1.921","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5348.279","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","285.374","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4959.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4602.768","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","42949.08","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","32976.948","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","223293.28","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","17.916","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4909.775","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4232.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","9542.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6530.026","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","17363.262","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","32824.861","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","110380.804","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","38493.601","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","258","Polynésie française","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","299.717","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","630","Porto Rico","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3292.887","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","620","Portugal","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10289.923","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","634","Qatar","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2807.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","20098.251","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","République centrafricaine","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5209.324","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","51803.829","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3109.491","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","89906.89","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","7212.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","10881.882","X","Ciffre de sources internationales",""
