Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","100","Bulgarie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7182.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","19835.858","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11155.593","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","564.954","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","15830.689","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","24393.181","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","36554.348","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","18368.577","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1442041.109","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7461.519","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","638.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1410275.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","23665.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1208.523","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Colombie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","48351.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","174","Comores","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","761.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","178","Congo","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5312.34","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Costa Rica","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4993.842","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","384","Côte d'Ivoire","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","24848.016","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Croatie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4192.467","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Cuba","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11336.405","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","531","Curaçao","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","171.524","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Danemark","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5737.284","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","262","Djibouti","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1040.233","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","212","Dominique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","70.403","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","818","Égypte","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","101789.386","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","222","El Salvador","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6266.654","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","784","Émirats arabes unis","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9068.296","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Équateur","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","16696.944","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","232","Érythrée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3396.933","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","724","Espagne","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","46584.17","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Estonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1317.549","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","748","Eswatini","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1151.39","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","329791.231","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","231","Éthiopie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","108197.95","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","145452.536","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","242","Fidji","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","919.019","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","246","Finlande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5508.14","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","250","France","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","64144.086","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","266","Gabon","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2140.215","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Gambie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2381.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","268","Géorgie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3771.9","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","288","Ghana","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","30222.262","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","292","Gibraltar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","32.602","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","300","Grèce","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10692.228","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","308","Grenade","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","120.921","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","304","Groenland","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","55.928","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","312","Guadeloupe","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","397.022","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","316","Guam","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","168.606","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","320","Guatemala","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","16578.723","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","324","Guinée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","12240.789","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1450.694","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1879.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","763.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","269.353","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10863.543","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9626.842","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9788.941","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","83.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","63.581","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17.395","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3.598","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Îles Féroé","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","50.23","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","50.729","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","584","Îles Marshall","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","47.187","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","090","Îles Salomon","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","643.634","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","39.844","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","101.851","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","30.06","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11.936","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1354195.68","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","360","Indonésie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","264498.852","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","84505.076","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","368","Iraq","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","39621.162","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","372","Irlande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4771.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","352","Islande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","343.632","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","376","Israël","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8309.257","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","380","Italie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","60004.032","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","388","Jamaïque","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2808.376","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","392","Japon","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","126662.472","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10215.381","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","18314.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","48948.137","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6121.261","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","120.362","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4124.904","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2170.617","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1954.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6109.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4796.631","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6378.261","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","37.889","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2904.45","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","596.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2111.979","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","26169.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31975.806","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17881.167","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","472.442","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","19311.355","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","479.497","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","35528.115","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","377.452","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1294.741","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4160.015","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","271.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","122839.258","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","110.43","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","37.044","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3096.03","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","632.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4.699","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","28569.441","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","52288.341","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2364.534","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","28183.426","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6480.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","21737.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","193495.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1.869","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5277.392","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","284.349","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4746.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4541.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","40127.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31945.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","216379.655","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17.837","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4700.947","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4096.063","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9114.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6355.404","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17207.198","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31605.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","106738.501","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","38532.812","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","258","Polynésie française","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","295.45","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","630","Porto Rico","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3366.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","620","Portugal","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10307.53","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","634","Qatar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2711.755","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","18983.373","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","République centrafricaine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4996.741","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","51511.639","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3180.506","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","84283.273","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6997.917","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10647.244","X","Ciffre de sources internationales",""
